THUMB,INDEX,MIDDLE,G1,G2,G3,LABEL
921,810,829,16123,3364,-4137,1
920,811,831,16124,3363,-4136,1
921,812,830,16124,3364,-4137,1
920,810,830,16123,3363,-4135,1
922,812,831,16123,3365,-4137,1
921,810,831,16125,3363,-4136,1
922,810,830,16125,3365,-4137,1
920,810,830,16123,3365,-4136,1
920,811,829,16124,3365,-4137,1
920,812,829,16124,3363,-4137,1
922,812,831,16123,3365,-4135,1
922,811,830,16123,3364,-4135,1
920,812,830,16123,3363,-4136,1
922,810,831,16124,3365,-4136,1
922,810,831,16123,3364,-4137,1
922,811,830,16123,3363,-4137,1
921,810,831,16124,3364,-4136,1
922,812,829,16123,3365,-4135,1
921,812,829,16124,3365,-4135,1
920,811,830,16124,3363,-4137,1
920,810,831,16124,3364,-4135,1
922,812,829,16747,3101,-5491,1
920,811,830,16124,3364,-4136,1
921,811,830,16123,3363,-4137,1
922,811,830,16749,3101,-5493,1
921,812,828,16747,3099,-5493,1
921,810,830,16748,3099,-5493,1
922,812,829,16748,3100,-5492,1
922,810,830,16748,3100,-5491,1
921,810,830,16749,3101,-5492,1
920,812,829,16748,3099,-5491,1
922,811,828,16747,3100,-5492,1
920,811,830,16747,3101,-5492,1
922,810,828,16748,3100,-5492,1
921,811,828,16749,3101,-5491,1
921,811,828,16749,3099,-5491,1
921,812,829,16747,3099,-5492,1
920,812,829,16125,3363,-4135,1
920,812,828,16748,3099,-5491,1
921,810,830,16747,3101,-5492,1
922,811,830,16748,3101,-5493,1
922,810,828,16747,3099,-5492,1
920,810,830,16125,3364,-4135,1
922,810,831,16125,3365,-4137,1
921,811,830,16123,3364,-4137,1
920,811,831,16123,3365,-4137,1
921,812,829,16125,3365,-4137,1
922,811,829,16125,3363,-4135,1
920,810,830,16123,3364,-4137,1
920,811,831,16125,3365,-4136,1
922,812,829,16125,3364,-4135,1
921,811,829,16124,3363,-4137,1
922,811,829,16749,3099,-5493,1
921,811,831,16125,3364,-4137,1
920,812,830,16748,3101,-5491,1
922,810,828,16748,3100,-5493,1
921,811,829,16345,3292,-4979,1
920,811,828,16344,3291,-4980,1
921,811,828,16344,3291,-4979,1
922,809,828,16345,3293,-4979,1
922,811,828,16345,3292,-4981,1
920,810,829,16344,3291,-4979,1
921,811,829,16344,3291,-4980,1
921,810,830,16343,3291,-4979,1
922,811,829,16345,3291,-4980,1
921,811,828,16343,3293,-4981,1
921,809,828,16344,3292,-4980,1
920,810,828,16345,3291,-4980,1
921,811,830,16345,3293,-4979,1
920,809,829,16344,3293,-4979,1
921,810,828,16343,3292,-4980,1
921,811,830,16343,3293,-4979,1
922,811,829,16344,3291,-4980,1
922,810,829,16343,3293,-4980,1
921,809,829,16345,3291,-4979,1
921,809,828,16344,3292,-4980,1
920,811,828,16343,3292,-4980,1
921,810,830,16344,3292,-4981,1
920,809,828,16343,3293,-4981,1
921,809,829,16345,3293,-4980,1
922,811,830,16343,3291,-4980,1
921,810,829,16343,3291,-4981,1
921,810,829,16345,3293,-4979,1
922,810,830,16343,3292,-4979,1
922,810,829,16345,3293,-4981,1
922,809,828,16344,3292,-4980,1
922,810,829,16344,3293,-4980,1
922,811,830,16344,3293,-4979,1
920,810,829,15977,3197,-4377,1
922,810,828,15977,3196,-4375,1
922,811,828,15976,3196,-4375,1
920,811,829,15976,3195,-4376,1
921,811,828,15977,3196,-4377,1
922,810,830,15975,3195,-4377,1
922,809,830,15976,3196,-4375,1
920,810,829,15977,3197,-4375,1
920,810,829,15976,3197,-4375,1
922,810,830,15976,3195,-4375,1
920,810,829,16345,3292,-4980,1
920,810,829,16345,3293,-4981,1
921,810,830,16344,3293,-4981,1
921,810,828,16344,3291,-4979,1
920,809,829,16344,3292,-4981,1
922,810,828,16344,3292,-4980,1
920,809,829,16343,3293,-4979,1
921,810,828,16343,3292,-4979,1
920,809,829,16344,3291,-4979,1
922,811,829,16345,3293,-4979,1
920,810,828,16345,3292,-4980,1
921,811,830,16344,3292,-4979,1
920,809,830,16344,3291,-4980,1
920,809,829,16345,3292,-4981,1
921,811,828,16344,3292,-4979,1
922,809,830,16344,3293,-4980,1
920,809,828,16345,3292,-4981,1
922,811,828,16344,3291,-4980,1
922,811,830,16344,3291,-4979,1
921,811,829,16747,3100,-5491,1
921,811,830,16343,3291,-4979,1
922,811,830,16344,3291,-4980,1
921,811,828,16343,3291,-4979,1
920,810,830,16345,3291,-4979,1
921,811,830,16343,3293,-4981,1
921,811,829,16344,3292,-4979,1
921,810,829,16343,3291,-4980,1
921,810,828,16343,3291,-4979,1
921,811,830,16345,3292,-4980,1
920,809,829,16344,3293,-4979,1
921,809,830,16345,3291,-4979,1
922,810,828,16344,3291,-4980,1
920,810,829,16344,3292,-4980,1
920,811,829,16344,3293,-4980,1
921,810,830,16344,3291,-4979,1
920,810,830,16344,3292,-4981,1
920,811,829,16343,3291,-4979,1
922,810,828,16747,3100,-5493,1
921,811,830,16749,3099,-5492,1
921,811,830,16748,3099,-5493,1
921,810,829,16749,3100,-5493,1
922,810,829,16748,3099,-5492,1
920,811,828,16748,3101,-5491,1
922,810,829,16747,3100,-5493,1
921,812,829,16749,3100,-5492,1
922,812,830,16749,3101,-5492,1
921,812,830,16748,3099,-5491,1
922,811,828,16748,3099,-5493,1
922,812,828,16749,3099,-5491,1
920,812,828,16747,3100,-5492,1
922,812,829,16747,3099,-5493,1
920,810,829,16343,3291,-4981,1
920,809,830,16344,3292,-4979,1
920,811,828,16343,3291,-4981,1
920,810,828,16345,3292,-4980,1
921,810,828,16343,3292,-4981,1
921,811,830,16344,3292,-4981,1
922,810,830,16343,3292,-4981,1
922,811,828,16344,3293,-4980,1
922,809,829,16343,3292,-4980,1
920,809,830,16344,3292,-4980,1
921,810,829,16343,3293,-4981,1
921,811,829,16345,3292,-4981,1
922,811,829,16344,3292,-4979,1
921,810,829,16344,3293,-4980,1
922,809,830,16343,3292,-4979,1
920,810,829,16343,3291,-4980,1
921,809,830,16344,3292,-4981,1
922,811,829,16344,3293,-4981,1
921,811,828,16345,3292,-4980,1
922,811,830,16343,3293,-4981,1
920,809,830,16343,3293,-4981,1
921,811,828,16343,3291,-4981,1
920,809,829,16345,3292,-4979,1
921,811,829,16343,3293,-4979,1
922,810,830,16344,3292,-4981,1
921,809,828,16344,3293,-4979,1
920,809,829,16343,3292,-4981,1
921,810,830,16343,3293,-4980,1
921,810,830,16343,3291,-4979,1
921,811,828,16344,3291,-4980,1
920,809,830,16343,3291,-4981,1
922,811,828,16343,3291,-4981,1
920,812,829,16124,3365,-4136,1
922,812,831,16124,3365,-4135,1
921,811,829,16125,3365,-4137,1
921,813,829,16391,3145,-4409,1
920,811,831,16392,3145,-4409,1
920,813,831,16392,3145,-4407,1
921,812,829,16392,3143,-4409,1
922,812,829,16391,3145,-4408,1
920,813,830,16393,3145,-4408,1
922,813,831,16393,3143,-4407,1
920,812,831,16393,3144,-4409,1
920,812,831,16391,3143,-4409,1
921,812,829,16393,3145,-4407,1
921,812,830,16393,3145,-4408,1
920,812,830,16391,3145,-4408,1
920,812,830,16392,3144,-4408,1
920,813,829,16391,3144,-4408,1
922,811,831,16393,3145,-4407,1
920,813,829,16391,3145,-4408,1
921,812,831,16391,3143,-4409,1
922,812,831,16391,3143,-4409,1
921,812,830,16392,3143,-4407,1
921,811,830,16392,3144,-4409,1
920,812,829,16391,3145,-4407,1
921,813,829,16392,3145,-4408,1
920,812,830,16392,3145,-4407,1
921,813,830,16393,3144,-4407,1
922,813,829,16392,3143,-4407,1
921,813,831,16391,3145,-4407,1
920,811,830,16393,3145,-4409,1
922,812,831,16392,3145,-4409,1
921,813,831,16392,3145,-4407,1
921,813,830,16393,3143,-4409,1
920,812,831,16393,3145,-4408,1
920,811,829,16391,3144,-4409,1
920,813,829,16773,3161,-5817,1
919,811,829,16773,3161,-5817,1
920,813,831,16773,3159,-5817,1
921,812,830,16772,3159,-5817,1
920,811,830,16771,3159,-5817,1
920,812,831,16772,3159,-5816,1
920,812,829,16772,3161,-5815,1
921,811,830,16772,3160,-5817,1
920,811,829,16772,3159,-5815,1
921,813,831,16772,3160,-5815,1
921,812,831,16771,3161,-5817,1
921,811,831,16771,3161,-5816,1
920,811,831,16771,3159,-5817,1
920,811,831,16393,3143,-4407,1
919,813,831,16772,3159,-5817,1
919,813,831,16771,3160,-5815,1
921,812,831,16771,3159,-5815,1
919,811,829,16773,3161,-5817,1
921,813,831,16772,3160,-5815,1
919,812,829,16772,3160,-5817,1
921,812,831,16772,3160,-5816,1
920,813,831,16772,3159,-5817,1
919,811,830,16771,3161,-5815,1
919,812,829,16771,3159,-5816,1
921,813,830,16772,3159,-5816,1
920,813,831,16392,3144,-4407,1
921,813,829,16392,3145,-4407,1
922,811,829,16392,3145,-4409,1
919,813,831,16771,3161,-5815,1
921,812,829,16773,3159,-5815,1
920,811,829,16393,3143,-4407,1
920,812,830,16393,3143,-4408,1
920,811,829,16393,3145,-4409,1
920,811,829,16392,3145,-4408,1
920,813,831,16391,3145,-4407,1
920,813,829,16393,3144,-4409,1
921,813,830,16392,3144,-4407,1
921,812,830,16392,3144,-4408,1
921,811,829,16393,3143,-4407,1
922,812,831,16393,3145,-4407,1
921,811,830,16391,3145,-4408,1
920,813,831,16393,3145,-4409,1
921,811,831,16391,3144,-4407,1
921,813,831,16392,3144,-4408,1
921,811,830,16391,3143,-4409,1
920,813,831,16392,3144,-4409,1
922,812,830,16391,3143,-4407,1
920,813,830,16393,3144,-4408,1
922,811,831,16393,3144,-4408,1
920,813,831,16392,3143,-4409,1
922,811,830,16393,3145,-4409,1
922,811,830,16391,3145,-4408,1
921,813,831,16392,3143,-4407,1
921,811,831,16393,3145,-4407,1
920,811,831,16391,3145,-4408,1
920,812,831,16392,3143,-4407,1
920,811,829,16392,3144,-4408,1
922,811,831,16391,3145,-4408,1
920,813,829,16391,3145,-4408,1
920,811,831,16392,3144,-4408,1
920,811,829,16393,3144,-4408,1
922,812,831,16391,3144,-4407,1
920,813,829,16392,3145,-4409,1
921,812,831,16392,3143,-4407,1
922,811,831,16393,3145,-4409,1
921,813,830,16391,3144,-4408,1
922,811,831,16392,3145,-4407,1
921,813,831,16391,3145,-4407,1
920,811,830,16391,3143,-4408,1
921,812,829,16392,3145,-4409,1
922,811,829,16392,3143,-4408,1
922,811,831,16391,3143,-4408,1
922,811,831,16393,3145,-4408,1
921,813,831,16391,3145,-4407,1
921,812,830,16393,3145,-4407,1
922,813,831,16392,3145,-4407,1
921,813,831,16393,3143,-4407,1
920,813,829,16392,3145,-4409,1
922,811,829,16393,3143,-4409,1
920,812,830,16392,3143,-4409,1
922,813,831,16391,3143,-4407,1
920,812,830,16393,3145,-4409,1
921,811,830,16392,3144,-4408,1
921,812,829,16392,3144,-4407,1
921,812,829,16391,3144,-4407,1
921,812,830,16391,3144,-4409,1
920,813,830,16393,3144,-4408,1
921,813,830,16392,3145,-4407,1
920,812,831,16393,3145,-4409,1
921,811,829,16392,3144,-4408,1
920,813,829,16392,3143,-4408,1
921,812,829,16393,3144,-4409,1
921,812,831,16393,3145,-4407,1
921,813,830,16772,3161,-5816,1
920,812,830,16773,3160,-5815,1
920,811,831,16772,3161,-5817,1
920,811,829,16123,3365,-4136,1
921,811,830,16125,3365,-4135,1
920,811,831,16125,3364,-4137,1
920,811,831,16123,3365,-4137,1
920,810,829,16123,3364,-4136,1
920,810,829,16124,3364,-4136,1
921,812,831,16125,3365,-4137,1
922,810,831,16123,3365,-4137,1
922,811,831,16124,3363,-4137,1
922,812,830,16123,3365,-4137,1
921,810,829,16123,3363,-4136,1
922,812,830,16125,3363,-4136,1
921,812,829,16125,3364,-4136,1
921,811,829,16123,3364,-4137,1
922,811,830,16125,3365,-4135,1
922,810,831,16123,3363,-4137,1
922,810,831,16124,3364,-4137,1
920,812,831,16123,3364,-4136,1
922,810,830,16124,3365,-4137,1
921,810,829,16124,3365,-4136,1
922,811,829,16125,3365,-4137,1
920,810,830,16124,3365,-4135,1
921,813,830,16772,3160,-5815,1
920,811,830,16772,3161,-5817,1
919,813,830,16771,3161,-5815,1
920,813,831,16771,3159,-5817,1
921,811,831,16772,3161,-5816,1
919,812,829,16771,3160,-5817,1
920,810,829,16124,3364,-4136,1
920,812,829,16771,3160,-5815,1
921,811,830,16123,3363,-4137,1
922,812,831,16124,3363,-4136,1
921,811,829,16124,3363,-4137,1
921,811,829,16123,3364,-4136,1
921,811,830,16124,3363,-4135,1
920,810,829,16124,3363,-4136,1
920,811,829,16123,3364,-4136,1
920,811,830,16123,3364,-4135,1
920,811,829,16123,3364,-4135,1
921,810,831,16124,3364,-4135,1
920,811,830,16125,3363,-4136,1
921,812,831,16123,3364,-4136,1
920,812,829,16124,3363,-4135,1
920,812,831,16125,3363,-4135,1
921,812,831,16125,3364,-4136,1
922,810,831,16123,3365,-4136,1
921,812,830,16124,3365,-4136,1
922,812,829,16123,3365,-4136,1
920,810,829,16124,3363,-4135,1
921,810,829,16123,3364,-4136,1
921,810,831,16124,3363,-4137,1
920,810,829,16125,3364,-4135,1
921,812,831,16124,3364,-4135,1
921,812,830,16124,3365,-4137,1
921,811,830,16123,3363,-4137,1
922,810,829,16125,3363,-4137,1
922,812,829,16124,3365,-4135,1
921,811,830,16125,3364,-4135,1
921,812,829,16123,3364,-4135,1
921,812,829,16125,3363,-4135,1
920,811,830,16124,3365,-4135,1
921,812,830,16772,3159,-5815,1
921,811,829,16771,3160,-5816,1
921,811,830,16772,3161,-5815,1
921,812,830,16773,3159,-5816,1
921,813,829,16772,3161,-5815,1
919,811,831,16773,3159,-5817,1
919,811,829,16773,3160,-5815,1
920,812,831,16773,3160,-5816,1
919,813,830,16772,3159,-5816,1
919,813,831,16771,3159,-5815,1
919,811,829,16773,3161,-5816,1
919,811,830,16773,3159,-5815,1
919,812,829,16772,3161,-5815,1
921,811,830,16772,3159,-5815,1
921,812,831,16771,3160,-5815,1
920,813,831,16773,3159,-5817,1
919,811,829,16771,3159,-5816,1
919,812,831,16772,3160,-5815,1
921,813,829,16773,3160,-5815,1
921,812,831,16772,3159,-5815,1
919,813,829,16771,3161,-5815,1
921,812,830,16773,3160,-5816,1
921,813,831,16771,3161,-5816,1
921,811,830,16771,3161,-5816,1
920,813,830,16772,3160,-5816,1
921,813,831,16773,3159,-5816,1
921,812,831,16771,3161,-5816,1
920,812,829,16773,3159,-5816,1
921,813,830,16773,3161,-5816,1
920,812,831,16771,3161,-5817,1
919,811,831,16773,3159,-5817,1
919,813,831,16773,3161,-5815,1
921,813,830,16772,3160,-5816,1
919,812,831,16773,3159,-5815,1
920,811,831,16772,3160,-5816,1
919,811,831,16773,3160,-5815,1
921,812,829,16771,3159,-5816,1
920,811,830,16773,3160,-5816,1
920,811,829,16771,3159,-5817,1
920,811,829,16771,3160,-5816,1
919,812,829,16771,3160,-5816,1
919,813,829,16771,3159,-5817,1
920,812,831,16772,3160,-5816,1
919,813,830,16771,3161,-5816,1
921,813,831,16773,3160,-5816,1
920,811,830,16773,3159,-5815,1
919,813,829,16772,3160,-5815,1
921,812,831,16771,3160,-5815,1
920,811,829,16771,3161,-5815,1
920,812,829,16772,3159,-5815,1
920,813,830,16771,3159,-5815,1
919,812,830,16771,3161,-5817,1
921,811,829,16773,3160,-5817,1
920,811,831,16773,3161,-5817,1
919,811,829,16773,3161,-5815,1
921,812,831,16771,3159,-5817,1
920,811,829,16771,3161,-5815,1
920,811,829,16771,3161,-5816,1
920,811,830,16772,3159,-5816,1
920,812,830,16773,3161,-5817,1
920,812,829,16772,3161,-5815,1
921,811,829,16771,3159,-5816,1
919,811,830,16771,3160,-5816,1
920,812,829,16773,3159,-5816,1
920,811,830,15977,3197,-4376,1
921,811,830,15976,3195,-4376,1
922,812,829,16392,3143,-4409,1
922,811,829,15976,3197,-4377,1
922,809,828,16113,3596,-4760,1
920,810,827,16113,3596,-4760,1
920,810,827,16111,3596,-4760,1
921,808,828,16112,3596,-4760,1
921,810,826,16113,3597,-4761,1
921,808,827,16112,3597,-4760,1
922,809,826,16113,3597,-4760,1
921,808,826,16112,3595,-4760,1
922,810,827,16112,3597,-4760,1
921,809,827,16111,3595,-4760,1
922,808,826,16111,3597,-4760,1
922,809,826,16112,3597,-4761,1
920,809,826,16111,3596,-4761,1
922,809,828,16111,3597,-4759,1
920,810,827,16111,3596,-4761,1
921,808,828,16112,3595,-4759,1
922,810,827,16112,3597,-4761,1
920,810,826,16111,3597,-4760,1
920,808,826,16112,3595,-4761,1
922,809,826,16112,3595,-4761,1
922,809,827,16111,3597,-4759,1
921,809,828,16113,3597,-4759,1
922,810,827,16113,3597,-4761,1
920,809,828,16112,3595,-4760,1
922,808,828,16051,3680,-4476,1
921,807,829,16051,3681,-4477,1
921,809,827,16051,3679,-4476,1
920,807,829,16051,3681,-4476,1
921,809,828,16053,3680,-4477,1
921,809,829,16053,3680,-4476,1
920,808,827,16051,3680,-4475,1
921,809,828,16051,3679,-4476,1
920,809,827,16113,3595,-4760,1
920,808,828,16113,3597,-4761,1
922,809,828,16112,3595,-4759,1
921,809,826,16111,3596,-4760,1
920,810,826,16111,3597,-4759,1
922,808,827,16111,3597,-4761,1
920,808,827,16113,3596,-4759,1
922,809,826,16111,3595,-4761,1
920,808,826,16111,3595,-4761,1
921,809,827,16113,3597,-4759,1
921,808,827,16112,3596,-4761,1
920,809,827,16113,3597,-4760,1
921,808,827,16111,3597,-4759,1
920,810,828,16112,3595,-4761,1
922,810,827,16111,3597,-4761,1
920,808,827,16113,3596,-4761,1
922,810,828,16113,3595,-4761,1
921,810,827,16111,3595,-4761,1
922,808,826,16111,3596,-4761,1
920,809,826,16111,3597,-4759,1
920,808,828,16113,3595,-4761,1
920,809,828,16113,3597,-4759,1
920,808,828,16111,3595,-4761,1
921,810,828,16111,3597,-4761,1
922,808,827,16112,3596,-4760,1
922,810,828,16113,3597,-4761,1
921,810,828,16111,3596,-4760,1
922,808,827,16113,3596,-4760,1
921,808,828,16113,3597,-4760,1
921,808,827,16111,3595,-4761,1
920,809,828,16112,3596,-4760,1
920,809,826,16111,3595,-4759,1
921,809,827,16112,3595,-4761,1
920,809,826,16112,3595,-4759,1
920,808,827,16113,3596,-4759,1
921,810,826,16113,3595,-4760,1
921,808,826,16113,3595,-4760,1
920,809,828,16111,3597,-4759,1
922,808,828,16111,3595,-4761,1
921,808,828,16053,3681,-4475,1
921,808,828,16113,3595,-4759,1
922,809,827,16112,3596,-4760,1
920,810,828,16112,3596,-4760,1
921,810,828,16111,3595,-4759,1
920,809,828,16111,3596,-4759,1
920,809,826,16112,3596,-4761,1
920,809,828,16111,3595,-4761,1
920,810,828,16113,3595,-4759,1
922,809,826,16111,3596,-4761,1
921,809,826,16113,3595,-4760,1
920,809,827,16111,3595,-4761,1
922,809,827,16111,3597,-4759,1
922,810,826,16113,3596,-4760,1
920,808,828,16112,3595,-4761,1
921,810,828,16112,3597,-4760,1
922,810,827,16112,3596,-4760,1
920,808,828,16111,3596,-4761,1
920,809,827,16113,3595,-4759,1
920,808,828,16112,3596,-4761,1
922,810,828,16113,3595,-4759,1
920,810,826,16113,3596,-4759,1
922,808,828,16111,3597,-4760,1
921,808,827,16111,3595,-4761,1
921,810,827,16113,3597,-4761,1
920,808,829,16051,3680,-4475,1
920,809,827,16052,3680,-4476,1
920,807,828,16052,3681,-4475,1
922,807,828,16051,3680,-4475,1
922,809,829,16051,3681,-4475,1
921,809,827,16051,3680,-4476,1
920,809,828,16052,3681,-4475,1
920,809,827,16052,3680,-4475,1
920,807,829,16052,3679,-4477,1
920,808,827,16053,3681,-4477,1
921,807,827,16053,3681,-4476,1
921,809,828,16053,3681,-4476,1
921,808,827,16051,3679,-4476,1
922,809,829,16052,3680,-4476,1
922,807,827,16053,3680,-4475,1
921,809,827,16052,3681,-4475,1
921,807,829,16051,3680,-4477,1
922,807,829,16052,3681,-4477,1
922,809,829,16052,3681,-4475,1
920,809,828,16051,3680,-4477,1
920,807,828,16052,3681,-4476,1
921,809,827,16051,3681,-4477,1
920,807,827,16053,3679,-4477,1
922,807,827,16051,3679,-4475,1
921,809,828,16053,3679,-4476,1
920,809,828,16053,3680,-4477,1
920,808,828,16051,3681,-4477,1
921,808,828,16051,3681,-4475,1
921,811,828,15977,3195,-4376,1
921,809,827,16112,3596,-4760,1
921,809,828,16296,3048,-6220,1
921,810,829,15976,3196,-4376,1
921,810,829,16344,3292,-4980,1
921,811,829,16748,3100,-5492,1
921,811,830,16124,3364,-4136,1
920,812,830,16772,3160,-5816,1
921,812,830,16392,3144,-4408,1
922,809,827,16053,3681,-4477,1
921,809,828,16053,3681,-4475,1
922,809,827,16052,3681,-4476,1
920,807,828,16053,3681,-4476,1
920,808,829,16053,3681,-4476,1
922,809,829,16052,3680,-4477,1
922,807,829,16051,3680,-4477,1
922,809,827,16052,3681,-4476,1
922,808,829,16051,3681,-4476,1
920,808,828,16053,3680,-4477,1
921,807,828,16052,3681,-4475,1
920,809,829,16053,3680,-4476,1
921,808,827,16052,3681,-4476,1
920,809,826,16111,3597,-4760,1
922,807,827,16053,3679,-4475,1
922,809,827,16051,3679,-4476,1
921,808,827,16052,3680,-4477,1
922,808,827,16051,3681,-4477,1
921,807,827,16052,3680,-4475,1
920,807,829,16052,3681,-4477,1
920,808,829,16051,3679,-4477,1
921,807,828,16052,3681,-4475,1
920,808,827,16053,3679,-4476,1
922,808,827,16051,3681,-4477,1
921,807,827,16053,3679,-4477,1
920,807,828,16053,3679,-4476,1
922,808,827,16052,3679,-4476,1
921,807,829,16053,3681,-4477,1
921,808,828,16053,3681,-4475,1
922,807,827,16053,3680,-4476,1
920,809,827,16052,3681,-4476,1
922,809,827,16053,3681,-4477,1
920,808,829,16053,3679,-4477,1
922,808,828,16052,3681,-4477,1
920,808,828,16051,3681,-4476,1
920,807,828,16052,3679,-4477,1
922,808,827,16051,3679,-4475,1
920,808,829,16052,3681,-4477,1
922,808,829,16052,3680,-4477,1
922,809,828,16051,3681,-4477,1
921,808,828,16053,3680,-4475,1
921,808,829,16051,3681,-4477,1
921,809,829,16051,3679,-4476,1
922,808,828,16053,3679,-4476,1
922,809,827,16053,3679,-4476,1
920,807,827,16053,3680,-4476,1
922,807,827,16051,3680,-4475,1
921,807,828,16052,3680,-4476,1
921,808,828,16053,3679,-4476,1
922,809,828,16053,3679,-4476,1
921,808,827,16051,3681,-4476,1
921,809,827,16053,3680,-4477,1
922,807,828,16053,3679,-4477,1
920,808,829,16053,3679,-4475,1
920,809,828,16051,3681,-4475,1
920,809,829,16053,3680,-4475,1
922,809,829,16053,3681,-4476,1
922,808,827,16053,3679,-4475,1
922,809,827,16051,3680,-4477,1
921,809,829,16053,3680,-4475,1
921,808,828,16052,3680,-4475,1
921,809,828,16051,3679,-4475,1
920,809,827,16052,3680,-4476,1
920,808,828,16113,3597,-4760,1
922,808,829,16052,3679,-4475,1
922,808,826,16111,3597,-4761,1
920,810,830,15975,3197,-4375,1
922,809,830,15976,3195,-4376,1
920,811,830,15975,3196,-4376,1
922,811,829,15975,3197,-4375,1
920,810,828,15977,3197,-4377,1
920,810,830,15977,3197,-4376,1
921,809,828,15977,3197,-4375,1
920,809,828,15977,3195,-4375,1
922,811,828,15975,3195,-4376,1
921,811,828,15975,3195,-4376,1
921,809,830,15977,3196,-4375,1
922,810,829,15977,3196,-4377,1
921,809,829,15975,3197,-4377,1
920,811,828,15975,3196,-4377,1
922,811,830,15977,3196,-4376,1
921,810,828,15977,3196,-4376,1
922,810,828,15976,3195,-4377,1
922,810,828,15975,3196,-4377,1
920,811,830,15976,3197,-4375,1
921,810,830,15975,3196,-4375,1
920,811,828,15976,3195,-4376,1
920,809,830,15976,3196,-4377,1
922,811,828,15977,3195,-4376,1
921,811,830,15977,3197,-4377,1
921,810,829,16295,3048,-6220,1
920,809,828,16296,3049,-6221,1
920,810,829,16296,3049,-6219,1
922,809,827,16296,3048,-6219,1
922,808,827,16297,3049,-6220,1
922,809,829,16297,3048,-6221,1
922,808,828,16295,3047,-6219,1
922,809,829,16295,3048,-6221,1
921,810,829,16297,3047,-6219,1
920,809,829,15975,3195,-4375,1
920,811,828,15976,3195,-4375,1
921,809,829,15977,3197,-4376,1
920,809,830,15975,3196,-4376,1
922,809,829,15977,3196,-4377,1
922,809,830,15976,3196,-4376,1
921,811,830,15976,3197,-4375,1
921,811,830,15976,3196,-4375,1
921,811,828,15976,3197,-4377,1
920,811,830,15976,3197,-4375,1
922,809,828,15976,3196,-4376,1
920,809,830,15976,3197,-4376,1
920,811,829,15975,3197,-4377,1
922,811,830,15976,3195,-4377,1
922,809,828,15975,3195,-4375,1
921,811,830,15976,3197,-4377,1
921,811,828,15975,3196,-4377,1
922,811,828,15975,3197,-4376,1
921,809,830,15975,3196,-4376,1
921,811,829,15975,3197,-4375,1
920,810,828,15976,3196,-4377,1
920,810,828,15976,3197,-4375,1
921,810,830,15976,3195,-4375,1
920,809,828,15976,3195,-4377,1
921,810,828,15977,3197,-4377,1
922,809,830,15976,3197,-4375,1
921,809,830,15975,3195,-4376,1
920,809,827,16112,3597,-4761,1
